1676	0	0.01242
6272	0	0.02366
2947	0	0.0129
3749	0	0.006115
2475	0	0.01687
9927	0	0.09967
51107	0	0.05601
2029	0	0.04607
1520	0	0.01031
5710	0	0.008078
2312	0	0.01704
3570	0	0.01522
80308	0	0.09134
2629	0	0.01488
4209	0	0.01608
1401	0	0.05955
23385	0	0.01021
7391	0	0.01261
2153	0	0.008524
2328	0	0.01984
9588	0	0.01974
3918	0	0.02588
83872	0	0.007468
3078	0	0.008685
3362	0	0.03456
1116	0	0.04465
5972	0	0.03382
6900	0	0.009738
824	0	0.03222
142	0	0.01303
5664	0	0.01896
712	0	0.02073
11079	0	0.0188
2827	0	0.06127
4985	0	0.01447
6429	0	0.01474
3932	0	0.01433
6421	0	0.1493
6513	0	0.008572
1718	0	0.006222
3725	0	0.0285
1573	0	0.01134
26038	0	0.007448
149233	0	0.01523
10561	0	0.02268
407040	0	0.0691
5293	0	0.01932
3552	0	0.009729
3553	0	0.02574
4929	0	0.02713
2571	0	0.009517
1386	0	0.0177
3676	0	0.01565
2744	0	0.006944
4709	0	0.01691
841	0	0.006236
7341	0	0.007346
22868	0	0.02997
1385	0	0.02384
1423	0	0.02746
4133	0	0.02351
3488	0	0.007969
10058	0	0.0455
3667	0	0.007424
55821	0	0.03624
151516	0	0.08207
7072	0	0.03465
27429	0	0.05161
8802	0	0.02468
8869	0	0.03173
7844	0	0.03146
925	0	0.01486
57498	0	0.006931
7018	0	0.005949
55179	0	0.01444
83939	0	0.0899
3592	0	0.058
406949	0	0.02731
5274	0	0.01094
9175	0	0.006517
6750	0	0.03074
4976	0	0.02336
347	0	0.1012
64689	0	0.0165
54977	0	0.01039
3921	0	0.01039
1499	0	0.01171
7433	0	0.01136
1234	0	0.069
2876	0	0.06723
327	0	0.01305
1795	0	0.01178
54106	0	0.01177
11188	0	0.007247
7086	0	0.06594
6314	0	0.006446
25978	0	0.01448
4790	0	0.01902
493856	0	0.009585
308	0	0.03431
644914	0	0.02573
2891	0	0.007729
254251	0	0.009051
836	0	0.03052
3818	0	0.01291
10891	0	0.006202
57620	0	0.01195
3064	0	0.01441
10333	0	0.005984
7345	0	0.007473
9575	0	0.0562
5978	0	0.007262
7466	0	0.009863
3576	0	0.05708
3627	0	0.01337
8404	0	0.007672
8633	0	0.00782
94033	0	0.02566
7015	0	0.01448
3562	0	0.01539
1437	0	0.0317
3308	0	0.01301
51128	0	0.02155
7045	0	0.02881
1436	0	0.01234
662	0	0.04095
2668	0	0.125
5562	0	0.0455
11076	0	0.01456
5295	0	0.01099
4671	0	0.4836
2150	0	0.01237
7020	0	0.01794
4739	0	0.006299
10048	0	0.008288
7432	0	0.04998
6908	0	0.1425
57380	0	0.03034
3077	0	0.006392
3007	0	0.0326
1992	0	0.02373
84547	0	0.006162
3105	0	0.006198
5514	0	0.01478
7124	0	0.02234
5252	0	0.02877
3710	0	0.01051
117283	0	0.01403
1432	0	0.01015
1026	0	0.00769
7422	0	0.02926
7941	0	0.01648
4594	0	0.01225
2941	0	0.02712
2729	0	0.005855
3351	0	0.04608
9892	0	0.008057
1268	0	0.04997
10957	0	0.03385
5172	0	0.007105
1080	0	0.01632
4698	0	0.01577
3952	0	0.01451
57016	0	0.006039
78996	0	0.01034
4846	0	0.01136
1020	0	0.01057
6009	0	0.03181
3361	0	0.02007
6671	0	0.009893
3569	0	0.04871
4852	0	0.03283
2617	0	0.02369
3486	0	0.03173
23242	0	0.006384
5154	0	0.02683
51142	0	0.01605
5575	0	0.005802
1364	0	0.0153
3315	0	0.0174
54103	0	0.01295
10142	0	0.009472
5444	0	0.01221
84232	0	0.009407
427	0	0.01335
10	0	0.01452
6570	0	0.01617
6440	0	0.02862
8797	0	0.01188
4741	0	0.02689
4747	0	0.01073
8754	0	0.0124
7274	0	0.04791
761	0	0.01056
51115	0	0.009123
79660	0	0.02831
793	0	0.007881
54704	0	0.04458
116443	0	0.006731
7099	0	0.02756
55755	0	0.0133
5742	0	0.05048
55342	0	0.02615
3309	0	0.04194
3934	0	0.03721
25792	0	0.01043
5524	0	0.02921
4851	0	0.005823
20	0	0.02772
2902	0	0.01878
1029	0	0.03328
203228	0	0.01471
10280	0	0.01598
90865	0	0.007475
2395	0	0.03632
29979	0	0.01868
23268	0	0.006241
1586	0	0.01421
255022	0	0.02446
9446	0	0.008347
114815	0	0.00615
7511	0	0.02624
10133	0	0.01441
648	0	0.01653
693188	0	0.08041
5599	0	0.008549
7019	0	0.0484
983	0	0.01355
23411	0	0.09602
818	0	0.02256
5328	0	0.07166
7417	0	0.06036
6623	0	0.009622
143279	0	0.06839
118924	0	0.01006
4314	0	0.03662
837	0	0.08136
834	0	0.0103
60496	0	0.02422
472	0	0.01939
85463	0	0.01563
3606	0	0.006045
1656	0	0.009434
7070	0	0.00766
4900	0	0.008606
23584	0	0.0195
1111	0	0.006341
334	0	0.008374
23410	0	0.009017
3630	0	0.01377
7054	0	0.01377
5954	0	0.008642
960	0	0.02878
7189	0	0.05207
3265	0	0.0277
1270	0	0.0252
931	0	0.007388
1815	0	0.02456
2286	0	0.02924
572	0	0.009965
1072	0	0.009804
8722	0	0.08823
51083	0	0.007789
595	0	0.05132
7351	0	0.01391
3479	0	0.02595
4973	0	0.04621
6311	0	0.006526
338412	0	0.01336
5037	0	0.00908
5319	0	0.04044
4040	0	0.009813
10060	0	0.01433
2288	0	0.01417
10059	0	0.01287
4891	0	0.006975
3875	0	0.08829
4035	0	0.01791
9918	0	0.006233
2597	0	0.008579
4815	0	0.006927
3458	0	0.04867
7167	0	0.04117
4074	0	0.05141
2	0	0.01594
317	0	0.06433
675	0	0.02709
2308	0	0.006722
9445	0	0.0404
5925	0	0.01505
8788	0	0.01093
3320	0	0.03526
207	0	0.01504
28495	0	0.03444
283	0	0.0256
440163	0	0.006242
1603	0	0.02998
10419	0	0.01078
1511	0	0.02679
384	0	0.0171
5663	0	0.01685
2353	0	0.02875
58157	0	0.05965
6400	0	0.02158
801	0	0.01659
55671	0	0.01591
4287	0	0.00682
5265	0	0.03733
12	0	0.009639
80213	0	0.04614
11261	0	0.02377
4130	0	0.0618
2923	0	0.01345
567	0	0.02958
4016	0	0.009327
1583	0	0.006184
9455	0	0.005892
5428	0	0.03255
5045	0	0.01614
7190	0	0.07774
7329	0	0.006154
7249	0	0.006025
9956	0	0.007406
10921	0	0.06639
112476	0	0.0198
1731	0	0.04726
2521	0	0.005878
1387	0	0.01272
7023	0	0.03761
55737	0	0.03836
1066	0	0.008109
4502	0	0.0147
9709	0	0.01518
1071	0	0.01028
6376	0	0.03521
8883	0	0.02114
1728	0	0.009662
4157	0	0.006342
7314	0	0.03402
10400	0	0.009475
92521	0	0.006324
23277	0	0.01018
4843	0	0.04036
399687	0	0.03994
693217	0	0.009484
6347	0	0.04783
6356	0	0.007099
6355	0	0.03611
162605	0	0.008084
3880	0	0.005905
8678	0	0.06263
2670	0	0.01355
246744	0	0.01918
246	0	0.007033
409	0	0.09319
4804	0	0.01587
406991	0	0.02292
2081	0	0.01482
2186	0	0.008062
8711	0	0.02061
23163	0	0.008601
57659	0	0.02258
8811	0	0.06427
7157	0	0.01773
2548	0	0.00764
7276	0	0.02907
4225	0	0.007597
57724	0	0.007895
6139	0	0.09113
596	0	0.007185
284217	0	0.007106
3383	0	0.01636
10053	0	0.006374
3949	0	0.0396
3726	0	0.01805
5864	0	0.01558
10054	0	0.008743
55851	0	0.05354
126393	0	0.04896
4868	0	0.02056
333	0	0.02964
22933	0	0.006323
1613	0	0.02367
23646	0	0.0221
6626	0	0.016
7515	0	0.01041
7767	0	0.005854
22900	0	0.02984
4924	0	0.01757
51231	0	0.01143
3816	0	0.01704
9622	0	0.02484
3004	0	0.008619
7593	0	0.05154
57192	0	0.02801
5725	0	0.00722
5609	0	0.01086
5300	0	0.04222
598	0	0.04996
1789	0	0.01968
1869	0	0.01668
84557	0	0.08457
8455	0	0.03483
5476	0	0.03178
4318	0	0.04268
23627	0	0.01543
56261	0	0.02936
2778	0	0.01535
514	0	0.02951
11255	0	0.02363
3785	0	0.007511
9510	0	0.006287
26285	0	0.05573
6647	0	0.01596
8867	0	0.01352
3772	0	0.009574
9619	0	0.01381
875	0	0.02183
1476	0	0.0361
6573	0	0.008297
6285	0	0.0178
135	0	0.08733
7494	0	0.08341
3976	0	0.01905
6948	0	0.007012
140606	0	0.01055
25793	0	0.03015
3162	0	0.01022
5816	0	0.007627
5155	0	0.01815
6721	0	0.01719
1565	0	0.03965
1564	0	0.03965
706	0	0.06257
23654	0	0.01933
410	0	0.01873
