274	HAS	1.053e-25	49
51338	HAS	6.532e-15	48
6653	HAS	9.727e-15	52
245802	HAS	1.012e-14	52
2041	HAS	1.123e-13	52
285965	HAS	1.123e-13	52
643680	HAS	1.192e-13	48
1265	HAS	4.207e-13	51
222950	HAS	6.02e-10	52
81628	HAS	6.1e-10	48
101752399	HAS	6.909e-10	50
5434	HAS	7.808e-10	54
91304	HAS	2.282e-09	49
103625684	HAS	2.282e-09	49
353345	HAS	4.757e-09	52
6688	HAS	1.42e-08	51
56244	HAS	1.628e-08	47
5702	HAS	1.881e-08	56
3119	HAS	2.285e-08	51
57091	HAS	2.46e-08	47
91252	HAS	2.922e-08	49
3635	HAS	3.169e-08	52
932	HAS	5.115e-08	47
646282	HAS	6.042e-08	51
3132	HAS	6.23e-08	51
106480429	HAS	6.927e-08	66
23788	HAS	7.225e-08	52
1477	HAS	8.435e-08	52
94241	HAS	9.38e-08	49
100131609	HAS	1.422e-07	47
6878	HAS	2.032e-07	54
84888	HAS	3.183e-07	53
388325	HAS	3.656e-07	52
373509	HAS	3.903e-07	51
28341	HAS	4.885e-07	62
392132	HAS	6.043e-07	51
106480018	HAS	6.284e-07	49
106480594	HAS	6.886e-07	47
28342	HAS	7.243e-07	47
1643	HAS	8.106e-07	49
170463	HAS	1.312e-06	50
106480590	HAS	6.02e-25	57
23526	HAS	1.063e-15	52
2206	HAS	8.71e-15	48
2185	HAS	7.37e-14	52
106481980	HAS	3.287e-11	52
3128	HAS	3.287e-11	62
23607	HAS	5.202e-11	53
3123	HAS	2.701e-10	50
404026	HAS	4.373e-10	53
55063	HAS	5.576e-10	49
1135	HAS	6.543e-10	53
3117	HAS	1.743e-09	56
10658	HAS	1.116e-08	56
51435	HAS	1.379e-08	57
100616222	HAS	2.973e-08	48
352954	HAS	5.991e-08	49
137682	HAS	7.995e-08	51
10665	HAS	1.138e-07	54
10062	HAS	3.102e-07	54
114971	HAS	3.139e-07	48
392133	HAS	3.268e-07	47
9325	HAS	4.286e-07	56
7589	HAS	4.445e-07	50
114900	HAS	2.063e-06	48
1191	HAS	2.771e-25	49
338398	HAS	1.663e-10	52
54749	HAS	4.757e-09	50
4607	HAS	1.42e-08	48
3122	HAS	6.23e-08	48
53	HAS	3.102e-07	54
724	HAS	3.796e-07	49
50488	HAS	7.012e-07	48
8301	HAS	4.879e-19	54
28411	HAS	2.715e-07	52
100131457	HAS	6.747e-10	49
100873888	HAS	4.637e-07	49
161	HAS	6.284e-07	48
7791	HAS	8.394e-08	50
107984723	HAS	1.271e-06	48
