1191	HAS	2.771e-25	92
8301	HAS	4.879e-19	91
64231	HAS	2.504e-15	91
51338	HAS	6.532e-15	93
6653	HAS	9.727e-15	89
643680	HAS	1.192e-13	89
1265	HAS	4.207e-13	92
106481980	HAS	3.287e-11	90
23607	HAS	5.202e-11	90
103625684	HAS	2.282e-09	89
353345	HAS	4.757e-09	89
54749	HAS	4.757e-09	89
222611	HAS	6.389e-09	93
10979	HAS	7.945e-09	89
10658	HAS	1.116e-08	89
6688	HAS	1.42e-08	89
3119	HAS	2.285e-08	90
91252	HAS	2.922e-08	91
100616222	HAS	2.973e-08	91
5913	HAS	3.037e-08	91
3635	HAS	3.169e-08	92
101929423	HAS	3.225e-08	89
932	HAS	5.115e-08	91
352954	HAS	5.991e-08	93
646282	HAS	6.042e-08	90
3132	HAS	6.23e-08	90
106480429	HAS	6.927e-08	91
23788	HAS	7.225e-08	89
137682	HAS	7.995e-08	91
1477	HAS	8.435e-08	91
79841	HAS	8.777e-08	94
94241	HAS	9.38e-08	90
442668	HAS	1.573e-07	89
9179	HAS	2.032e-07	90
6878	HAS	2.032e-07	92
2053	HAS	2.115e-07	95
245812	HAS	2.618e-07	89
28454	HAS	2.715e-07	89
28411	HAS	2.715e-07	91
23279	HAS	2.916e-07	90
7551	HAS	3.098e-07	89
4722	HAS	3.139e-07	90
7586	HAS	4.445e-07	90
7589	HAS	4.445e-07	91
399888	HAS	4.637e-07	89
28341	HAS	4.885e-07	90
28461	HAS	5.508e-07	90
9256	HAS	6.241e-07	89
79865	HAS	6.346e-07	90
90268	HAS	1.075e-06	90
107984723	HAS	1.271e-06	90
100132978	HAS	1.493e-06	92
100302156	HAS	1.706e-06	90
4927	HAS	3.6e-06	89
274	HAS	1.053e-25	90
1380	HAS	1.571e-10	92
