274	HAS	1.053e-25	89
1191	HAS	2.771e-25	92
2989	HAS	3.361e-24	90
10347	HAS	1.063e-15	89
23526	HAS	1.063e-15	91
64231	HAS	2.504e-15	90
51338	HAS	6.532e-15	91
2206	HAS	8.71e-15	91
6653	HAS	9.727e-15	90
245802	HAS	1.012e-14	94
2185	HAS	7.37e-14	96
2041	HAS	1.123e-13	89
285965	HAS	1.123e-13	93
23607	HAS	5.202e-11	92
338399	HAS	1.202e-10	90
1380	HAS	1.571e-10	91
404026	HAS	4.373e-10	92
222950	HAS	6.02e-10	95
100131457	HAS	6.747e-10	91
29990	HAS	6.909e-10	90
5434	HAS	7.808e-10	92
3117	HAS	1.743e-09	89
91304	HAS	2.282e-09	91
103625684	HAS	2.282e-09	92
353345	HAS	4.757e-09	90
54749	HAS	4.757e-09	94
123041	HAS	5.542e-09	94
222611	HAS	6.389e-09	93
51435	HAS	1.379e-08	91
4607	HAS	1.42e-08	90
6688	HAS	1.42e-08	89
56244	HAS	1.628e-08	90
5702	HAS	1.881e-08	93
3119	HAS	2.285e-08	92
57091	HAS	2.46e-08	97
5913	HAS	3.037e-08	93
932	HAS	5.115e-08	89
352954	HAS	5.991e-08	91
646282	HAS	6.042e-08	90
3122	HAS	6.23e-08	91
3132	HAS	6.23e-08	91
106480429	HAS	6.927e-08	92
23788	HAS	7.225e-08	92
137682	HAS	7.995e-08	91
7791	HAS	8.394e-08	90
1477	HAS	8.435e-08	91
79841	HAS	8.777e-08	93
94241	HAS	9.38e-08	90
10665	HAS	1.138e-07	91
100131609	HAS	1.422e-07	89
442668	HAS	1.573e-07	89
4176	HAS	2.032e-07	90
6878	HAS	2.032e-07	89
2053	HAS	2.115e-07	92
221393	HAS	2.375e-07	95
245812	HAS	2.618e-07	92
255374	HAS	2.618e-07	90
28454	HAS	2.715e-07	92
23360	HAS	3.021e-07	91
7551	HAS	3.098e-07	94
10980	HAS	3.098e-07	91
53	HAS	3.102e-07	94
10062	HAS	3.102e-07	92
106479460	HAS	3.139e-07	92
4722	HAS	3.139e-07	91
84888	HAS	3.183e-07	91
100873603	HAS	3.604e-07	89
724	HAS	3.796e-07	92
100873888	HAS	4.637e-07	92
28340	HAS	4.885e-07	92
28461	HAS	5.508e-07	92
392132	HAS	6.043e-07	94
1534	HAS	6.161e-07	91
9256	HAS	6.241e-07	91
406934	HAS	6.241e-07	93
100616220	HAS	6.241e-07	91
106480594	HAS	6.886e-07	89
106481134	HAS	7.012e-07	90
28342	HAS	7.243e-07	91
11282	HAS	7.402e-07	90
8878	HAS	7.402e-07	92
3127	HAS	9.443e-07	90
90268	HAS	1.075e-06	91
26843	HAS	1.271e-06	91
6068	HAS	1.271e-06	91
107984723	HAS	1.271e-06	95
51477	HAS	1.312e-06	91
9794	HAS	1.376e-06	90
102	HAS	1.41e-06	92
92154	HAS	1.414e-06	91
100132978	HAS	1.493e-06	90
4056	HAS	1.706e-06	91
220047	HAS	1.929e-06	92
8178	HAS	1.975e-06	91
84622	HAS	2.281e-06	91
124935	HAS	2.431e-06	93
1743	HAS	2.467e-06	91
1379	HAS	2.755e-06	90
945	HAS	2.972e-06	89
91133	HAS	3.106e-06	90
54822	HAS	3.735e-06	90
79037	HAS	3.742e-06	91
100306951	HAS	7.21e-06	89
8301	HAS	4.879e-19	90
23279	HAS	2.916e-07	89
161	HAS	6.284e-07	90
79865	HAS	6.346e-07	91
407014	HAS	8.346e-07	91
146433	HAS	1.414e-06	91
