100507495	NA	0.0003301	82
9790	NA	0.0003818	84
283777	NA	0.0003859	80
5305	NA	0.0003898	82
28955	NA	0.0004031	82
80014	NA	0.0004087	80
29079	NA	0.0004241	82
26064	NA	0.0004271	80
55812	NA	0.0004345	83
112869	NA	0.0004632	84
6507	NA	0.0004895	82
254042	NA	0.0005086	82
9358	NA	0.0005112	83
254268	NA	0.0005313	87
7093	NA	0.0005425	84
81704	NA	0.0005434	83
644623	NA	0.0005832	85
6915	NA	0.0006407	85
5782	NA	0.0006526	82
58496	NA	0.0006687	81
80741	NA	0.0006687	81
728064	NA	0.0006725	82
100129622	NA	0.0006725	85
55530	NA	0.000675	82
127833	NA	0.0006763	81
84068	NA	0.0006844	83
84247	NA	0.0006922	83
100652974	NA	0.0007071	87
161436	NA	0.0007141	86
84693	NA	0.0007149	86
10199	NA	0.0007149	82
5728	NA	0.000722	82
5685	NA	0.0007244	85
80036	NA	0.0007319	84
406987	NA	0.0007319	84
52	NA	0.0007321	85
10788	NA	0.0007411	81
273	NA	0.0007451	84
400759	NA	0.0007508	81
114134	NA	0.0007556	81
3822	NA	0.0007672	80
100873768	NA	0.0007774	84
54020	NA	0.0008012	83
106481635	NA	0.000818	82
389668	NA	0.0008456	84
647288	NA	0.0008523	82
106144536	NA	0.0008523	88
55270	NA	0.00086	80
115362	NA	0.0008629	82
79882	NA	0.0008689	82
6238	NA	0.0008733	86
54467	NA	0.0008772	84
136332	NA	0.0008783	82
55847	NA	0.0008798	86
85414	NA	0.0008857	86
55188	NA	0.000895	80
79068	NA	0.0008962	81
126204	NA	0.0009154	80
9907	NA	0.0009171	94
55698	NA	0.0009171	82
3851	NA	0.0009173	83
550112	NA	0.0009179	84
339967	NA	0.0009179	83
348303	NA	0.0009185	85
100874185	NA	0.0009273	80
2895	NA	0.0009401	85
100631383	NA	0.0009528	82
26751	NA	0.0009631	85
106479188	NA	0.0009688	81
1081	NA	0.0009688	81
652965	NA	0.001005	83
492311	NA	0.001018	82
128553	NA	0.001021	87
166336	NA	0.001027	83
169792	NA	0.001041	82
2893	NA	0.001046	81
2011	NA	0.001065	86
219771	NA	0.001075	87
132204	NA	0.001075	88
4009	NA	0.001078	86
404734	NA	0.001091	90
23108	NA	0.001095	86
9734	NA	0.001096	82
677810	NA	0.001101	80
23067	NA	0.001104	85
3242	NA	0.001104	84
79750	NA	0.001107	85
106480136	NA	0.001109	87
51678	NA	0.001111	86
91219	NA	0.001112	82
28523	NA	0.00112	88
28522	NA	0.00112	83
28519	NA	0.00112	80
28521	NA	0.00112	87
28520	NA	0.00112	86
3690	NA	0.001127	83
2034	NA	0.001136	85
100874243	NA	0.001153	85
219578	NA	0.001161	86
100420260	NA	0.001169	84
11085	NA	0.001169	82
374655	NA	0.001171	82
441212	NA	0.001176	83
5684	NA	0.001177	80
163782	NA	0.001185	89
1258	NA	0.001189	85
28987	NA	0.001197	88
106480111	NA	0.001203	89
25797	NA	0.001211	81
106479681	NA	0.001226	85
51110	NA	0.001227	88
9644	NA	0.00123	80
10404	NA	0.001239	82
2107	NA	0.001247	81
8626	NA	0.001249	84
283248	NA	0.00126	90
641373	NA	0.001281	87
112885	NA	0.001284	80
5071	NA	0.001285	85
57538	NA	0.001296	88
64283	NA	0.001311	84
144097	NA	0.001345	86
338811	NA	0.001355	87
9958	NA	0.001355	80
4154	NA	0.001364	85
645843	NA	0.001364	87
100131940	NA	0.001392	88
106481496	NA	0.001392	82
115560	NA	0.001396	84
285195	NA	0.00142	86
100885796	NA	0.00142	85
6675	NA	0.001427	92
9388	NA	0.001431	89
100129772	NA	0.001439	85
5288	NA	0.001446	86
125	NA	0.001446	89
92689	NA	0.001451	87
58527	NA	0.00146	92
3107	NA	0.001471	85
100287272	NA	0.001471	89
4158	NA	0.001495	82
414201	NA	0.001509	86
5999	NA	0.00152	85
9318	NA	0.001533	86
2585	NA	0.001533	89
100306975	NA	0.001533	89
64328	NA	0.001549	87
100505636	NA	0.001564	90
26775	NA	0.001578	84
100874016	NA	0.00158	91
157807	NA	0.001582	82
127608	NA	0.00161	87
284521	NA	0.00161	88
403245	NA	0.00161	83
121506	NA	0.001651	84
397	NA	0.001651	93
343505	NA	0.001655	89
5579	NA	0.001697	90
387694	NA	0.001714	89
100147762	NA	0.001715	89
7091	NA	0.001719	86
8618	NA	0.001743	83
51028	NA	0.001746	90
220115	NA	0.001757	82
6809	NA	0.00176	85
106480363	NA	0.001775	84
728927	NA	0.001781	90
100420415	NA	0.001781	89
92106	NA	0.001786	88
23180	NA	0.001786	87
100874151	NA	0.001811	83
128387	NA	0.001834	85
9950	NA	0.001834	89
140738	NA	0.001834	89
100423030	NA	0.001837	83
11177	NA	0.00185	89
56992	NA	0.001854	90
730094	NA	0.001861	93
8787	NA	0.001885	88
112616	NA	0.001899	91
11328	NA	0.001917	81
4249	NA	0.001921	87
81615	NA	0.001921	95
64168	NA	0.001937	87
83592	NA	0.001963	87
154386	NA	0.001972	89
255167	NA	0.001978	82
644759	NA	0.001981	88
106479608	NA	0.001981	93
11096	NA	0.002023	91
23269	NA	0.002044	89
693211	NA	0.002044	88
7916	NA	0.002047	92
7917	NA	0.002047	91
55937	NA	0.002047	89
4704	NA	0.002052	91
257194	NA	0.002081	87
51526	NA	0.002106	83
100505783	NA	0.002106	83
150684	NA	0.002109	89
92840	NA	0.002124	88
9768	NA	0.002136	90
25936	NA	0.002194	92
693149	NA	0.002203	87
90485	NA	0.002207	86
55357	NA	0.002217	90
9320	NA	0.002224	87
6224	NA	0.002229	85
26795	NA	0.002229	86
157680	NA	0.002259	85
106481019	NA	0.002259	87
1804	NA	0.00226	90
283547	NA	0.002264	86
6390	NA	0.002292	93
10385	NA	0.002299	87
11119	NA	0.002299	88
154743	NA	0.002301	89
441133	NA	0.002309	88
9607	NA	0.002321	90
2272	NA	0.002372	85
9727	NA	0.002387	94
163882	NA	0.002395	90
140749	NA	0.002401	91
65217	NA	0.002412	88
389208	NA	0.002428	88
6252	NA	0.002442	89
23118	NA	0.002466	86
106479057	NA	0.002466	92
54021	NA	0.0025	91
100616465	NA	0.002505	87
5205	NA	0.002506	86
51322	NA	0.00251	88
5799	NA	0.002525	88
100887750	NA	0.002529	91
57574	NA	0.002539	90
106479378	NA	0.002543	86
728641	NA	0.002545	90
391365	NA	0.002564	91
100616164	NA	0.002586	88
121512	NA	0.002589	88
6310	NA	0.00259	87
64849	NA	0.002607	91
100551499	NA	0.002614	90
145497	NA	0.002618	87
106480020	NA	0.002623	91
54948	NA	0.002634	93
100129237	NA	0.002641	92
4342	NA	0.002641	89
55734	NA	0.002662	88
10910	NA	0.002688	86
26230	NA	0.002689	88
4920	NA	0.002694	94
23705	NA	0.002695	94
400359	NA	0.002701	91
11214	NA	0.002731	87
2246	NA	0.00274	89
54790	NA	0.002755	85
104384744	NA	0.002755	90
146713	NA	0.002759	86
346007	NA	0.00276	85
10982	NA	0.002772	89
7103	NA	0.002783	91
50863	NA	0.002788	84
255631	NA	0.002801	90
55529	NA	0.002811	90
4739	NA	0.002838	91
2274	NA	0.002862	90
9962	NA	0.002868	88
3313	NA	0.002882	90
26785	NA	0.002882	87
100127945	NA	0.002915	85
91392	NA	0.002915	90
23007	NA	0.002926	83
100270951	NA	0.002926	91
100130017	NA	0.002948	91
401136	NA	0.002948	88
106479540	NA	0.002954	91
55509	NA	0.00296	93
23379	NA	0.003001	91
2911	NA	0.003002	88
114194	NA	0.003012	89
28962	NA	0.003023	87
100287366	NA	0.003023	84
7101	NA	0.003023	91
55236	NA	0.003027	88
11122	NA	0.003033	93
231	NA	0.003036	93
81340	NA	0.00305	90
3191	NA	0.003068	87
64784	NA	0.003089	90
440699	NA	0.003113	93
246269	NA	0.003118	86
1112	NA	0.00313	89
400236	NA	0.00313	82
23471	NA	0.003166	88
285605	NA	0.003178	92
1838	NA	0.003219	87
159	NA	0.003235	92
6908	NA	0.003237	90
7849	NA	0.003248	89
5212	NA	0.00328	90
64393	NA	0.003297	90
79632	NA	0.003306	83
90411	NA	0.003315	87
79906	NA	0.003361	89
4752	NA	0.003391	93
5253	NA	0.0034	86
5583	NA	0.003406	91
9573	NA	0.003429	88
814	NA	0.00344	91
100616376	NA	0.003499	90
7379	NA	0.003499	94
83893	NA	0.00352	94
147741	NA	0.003538	90
79747	NA	0.003539	89
147945	NA	0.00354	85
4146	NA	0.003581	87
100129196	NA	0.003581	87
196951	NA	0.003597	88
2252	NA	0.003597	88
64093	NA	0.003619	88
54549	NA	0.003652	90
117583	NA	0.00367	91
56664	NA	0.0037	93
56663	NA	0.0037	90
56662	NA	0.0037	87
57553	NA	0.003705	87
1002	NA	0.003732	94
5142	NA	0.00374	89
1504	NA	0.00376	93
9564	NA	0.00376	94
158035	NA	0.003771	90
25839	NA	0.003781	96
50940	NA	0.00381	87
9061	NA	0.003875	86
153733	NA	0.003893	92
115701	NA	0.003903	92
57121	NA	0.003915	95
