274	HAS	1.053e-25	80
8301	HAS	4.879e-19	84
10347	HAS	1.063e-15	84
23526	HAS	1.063e-15	85
64231	HAS	2.504e-15	87
2206	HAS	8.71e-15	80
245802	HAS	1.012e-14	80
2041	HAS	1.123e-13	85
338399	HAS	1.202e-10	81
338398	HAS	1.663e-10	81
3123	HAS	2.701e-10	81
55063	HAS	5.576e-10	83
222950	HAS	6.02e-10	86
5434	HAS	7.808e-10	83
3117	HAS	1.743e-09	84
353345	HAS	4.757e-09	81
54749	HAS	4.757e-09	80
10658	HAS	1.116e-08	84
4607	HAS	1.42e-08	84
56244	HAS	1.628e-08	81
3119	HAS	2.285e-08	80
57091	HAS	2.46e-08	86
91252	HAS	2.922e-08	82
100616222	HAS	2.973e-08	88
5913	HAS	3.037e-08	80
101929423	HAS	3.225e-08	81
3122	HAS	6.23e-08	88
3132	HAS	6.23e-08	83
1477	HAS	8.435e-08	80
10665	HAS	1.138e-07	82
442668	HAS	1.573e-07	84
4176	HAS	2.032e-07	85
8567	HAS	2.396e-07	87
28454	HAS	2.715e-07	80
23279	HAS	2.916e-07	87
23360	HAS	3.021e-07	82
53	HAS	3.102e-07	80
106479460	HAS	3.139e-07	82
55709	HAS	3.139e-07	86
100873603	HAS	3.604e-07	82
51314	HAS	3.687e-07	80
724	HAS	3.796e-07	84
9101	HAS	3.903e-07	81
28462	HAS	4.885e-07	85
9256	HAS	6.241e-07	81
406934	HAS	6.241e-07	83
161	HAS	6.284e-07	82
106480018	HAS	6.284e-07	81
79865	HAS	6.346e-07	82
106480594	HAS	6.886e-07	81
106481134	HAS	7.012e-07	85
407014	HAS	8.346e-07	80
3127	HAS	9.443e-07	86
51477	HAS	1.312e-06	83
102	HAS	1.41e-06	80
9135	HAS	3.566e-06	85
106481838	HAS	4.927e-06	81
1378	HAS	5.692e-24	84
643680	HAS	1.192e-13	82
3128	HAS	3.287e-11	84
23607	HAS	5.202e-11	82
29990	HAS	6.909e-10	80
103625684	HAS	2.282e-09	80
10979	HAS	7.945e-09	82
6688	HAS	1.42e-08	83
106480429	HAS	6.927e-08	82
1534	HAS	6.161e-07	81
28342	HAS	7.243e-07	80
9794	HAS	1.376e-06	80
1145	HAS	3.825e-06	80
11282	HAS	7.402e-07	80
