1191	HAS	2.771e-25	85
106480590	HAS	6.02e-25	82
8301	HAS	4.879e-19	80
64231	HAS	2.504e-15	85
6653	HAS	9.727e-15	85
245802	HAS	1.012e-14	82
1265	HAS	4.207e-13	81
106481980	HAS	3.287e-11	81
3128	HAS	3.287e-11	82
23607	HAS	5.202e-11	84
29992	HAS	5.576e-10	85
1135	HAS	6.543e-10	85
100131457	HAS	6.747e-10	80
101752399	HAS	6.909e-10	88
3117	HAS	1.743e-09	84
103625684	HAS	2.282e-09	88
222611	HAS	6.389e-09	82
10979	HAS	7.945e-09	82
51435	HAS	1.379e-08	88
5702	HAS	1.881e-08	82
3119	HAS	2.285e-08	83
5913	HAS	3.037e-08	86
3635	HAS	3.169e-08	82
101929423	HAS	3.225e-08	82
932	HAS	5.115e-08	83
646282	HAS	6.042e-08	86
23788	HAS	7.225e-08	80
7791	HAS	8.394e-08	83
100131609	HAS	1.422e-07	85
442668	HAS	1.573e-07	82
2053	HAS	2.115e-07	86
8567	HAS	2.396e-07	82
245812	HAS	2.618e-07	80
23279	HAS	2.916e-07	84
23360	HAS	3.021e-07	87
10980	HAS	3.098e-07	80
10062	HAS	3.102e-07	86
84888	HAS	3.183e-07	83
7586	HAS	4.445e-07	83
100873888	HAS	4.637e-07	80
399888	HAS	4.637e-07	86
28462	HAS	4.885e-07	80
28461	HAS	5.508e-07	82
26115	HAS	6.161e-07	80
9256	HAS	6.241e-07	83
106480018	HAS	6.284e-07	80
50488	HAS	7.012e-07	80
106481134	HAS	7.012e-07	80
3127	HAS	9.443e-07	81
9794	HAS	1.376e-06	85
1379	HAS	2.755e-06	81
23526	HAS	1.063e-15	82
51338	HAS	6.532e-15	82
338399	HAS	1.202e-10	82
338398	HAS	1.663e-10	82
3123	HAS	2.701e-10	80
81628	HAS	6.1e-10	83
91304	HAS	2.282e-09	83
3122	HAS	6.23e-08	83
94241	HAS	9.38e-08	80
10665	HAS	1.138e-07	83
11282	HAS	7.402e-07	83
8878	HAS	7.402e-07	80
4607	HAS	1.42e-08	85
