26778	HAS	3.919e-23	81
1380	HAS	8.35e-08	86
274	HAS	1.32e-18	82
56244	HAS	1.054e-07	83
3127	HAS	1.671e-08	88
106481980	HAS	2.24e-09	81
3117	HAS	4.728e-07	84
340205	HAS	2.948e-12	83
54209	HAS	2.948e-12	80
23607	HAS	2.232e-08	81
222611	HAS	7.461e-07	85
2041	HAS	1.561e-08	85
1135	HAS	8.214e-07	81
2989	HAS	5.279e-16	80
1191	HAS	3.492e-17	81
9776	HAS	6.635e-07	83
9793	HAS	2.439e-07	80
1643	HAS	8.198e-08	85
8567	HAS	3.673e-09	80
6688	HAS	9.702e-11	83
91252	HAS	5.739e-10	81
10658	HAS	3.448e-09	80
106479460	HAS	6.859e-09	81
55709	HAS	4.246e-10	82
100873888	HAS	4.246e-10	84
399888	HAS	4.246e-10	82
79841	HAS	4.397e-09	86
100873603	HAS	3.326e-08	82
64231	HAS	2.15e-15	85
245802	HAS	7.909e-15	83
10979	HAS	6.621e-07	82
123041	HAS	8.729e-09	80
1265	HAS	7.445e-09	83
5817	HAS	2.166e-37	82
5819	HAS	3.17e-233	86
10452	HAS	1.06e-153	80
342	HAS	2.43e-143	84
344	HAS	3.894e-20	83
1209	HAS	3.348e-18	82
5971	HAS	1.041e-25	81
79760	HAS	2.297e-23	83
57787	HAS	3.325e-24	84
284352	HAS	3.325e-24	85
90332	HAS	3.362e-17	85
1158	HAS	3.28e-12	86
645412	HAS	3.28e-12	85
147700	HAS	3.28e-12	89
2068	HAS	4.304e-12	88
147699	HAS	6.49e-09	82
7408	HAS	6.49e-09	80
23403	HAS	5.714e-07	80
945	HAS	3.933e-07	84
1379	HAS	6.326e-12	81
1839	HAS	1.432e-07	82
3123	HAS	5.798e-09	80
285965	HAS	1.561e-08	80
5702	HAS	6.29e-10	87
106480590	HAS	5.809e-16	81
103625684	HAS	1.281e-07	81
10347	HAS	2.562e-10	80
23624	HAS	5.022e-33	86
4059	HAS	1.21e-158	84
341	HAS	2.69e-238	80
11129	HAS	3.568e-23	84
1987	HAS	3.325e-24	80
