1380	HAS	8.35e-08	85
274	HAS	1.32e-18	82
3635	HAS	2.552e-07	81
57337	HAS	2.924e-07	81
1839	HAS	1.432e-07	82
56244	HAS	1.054e-07	80
106481980	HAS	2.24e-09	81
221442	HAS	1.277e-10	84
340205	HAS	2.948e-12	82
54209	HAS	2.948e-12	83
1191	HAS	3.492e-17	84
6653	HAS	2.633e-08	89
55626	HAS	1.038e-06	81
9776	HAS	6.635e-07	80
8567	HAS	3.673e-09	80
4607	HAS	9.702e-11	80
5702	HAS	6.29e-10	84
5913	HAS	1.274e-09	84
106479460	HAS	6.859e-09	80
114971	HAS	6.859e-09	81
4722	HAS	4.246e-10	85
55709	HAS	4.246e-10	81
399888	HAS	4.246e-10	83
23788	HAS	5.247e-09	84
79841	HAS	4.397e-09	82
932	HAS	4.661e-09	83
643680	HAS	2.415e-16	80
100131457	HAS	3.968e-08	82
8301	HAS	1.556e-13	84
387895	HAS	2.459e-06	80
112399	HAS	6.347e-07	83
123041	HAS	8.729e-09	81
9256	HAS	3.671e-07	80
100506779	HAS	3.671e-07	82
406934	HAS	3.671e-07	84
10347	HAS	2.562e-10	84
23526	HAS	6.621e-10	82
602	HAS	8.955e-40	82
342	HAS	2.43e-143	82
344	HAS	3.894e-20	83
11129	HAS	3.568e-23	85
1987	HAS	3.325e-24	82
90332	HAS	3.362e-17	80
147699	HAS	6.49e-09	80
7408	HAS	6.49e-09	86
1379	HAS	6.326e-12	82
10665	HAS	2.94e-07	83
10930	HAS	4.467e-12	86
23607	HAS	2.232e-08	82
91304	HAS	1.281e-07	82
1265	HAS	7.445e-09	84
348	HAS	2.69e-238	82
5971	HAS	1.041e-25	81
162979	HAS	2.742e-13	85
645412	HAS	3.28e-12	80
3127	HAS	1.671e-08	82
2185	HAS	8.342e-10	81
10979	HAS	6.621e-07	82
23403	HAS	5.714e-07	85
388550	HAS	1.35e-12	80
