23046	HAS	3.2e-06	82
1380	HAS	8.35e-08	89
1379	HAS	6.326e-12	80
57337	HAS	2.924e-07	80
7123	HAS	2.766e-06	83
1839	HAS	1.432e-07	80
3128	HAS	2.24e-09	82
3123	HAS	5.798e-09	80
3117	HAS	4.728e-07	81
3119	HAS	7.625e-07	80
340205	HAS	2.948e-12	82
54209	HAS	2.948e-12	82
23607	HAS	2.232e-08	85
2185	HAS	8.342e-10	82
2989	HAS	5.279e-16	83
1191	HAS	3.492e-17	80
392	HAS	6.635e-07	83
79096	HAS	1.175e-06	86
53	HAS	3.786e-08	84
4607	HAS	9.702e-11	80
5702	HAS	6.29e-10	82
5913	HAS	1.274e-09	83
106479460	HAS	6.859e-09	81
114971	HAS	6.859e-09	84
100873888	HAS	4.246e-10	80
79841	HAS	4.397e-09	81
100873603	HAS	3.326e-08	85
932	HAS	4.661e-09	82
643680	HAS	2.415e-16	81
245802	HAS	7.909e-15	82
100131457	HAS	3.968e-08	86
112399	HAS	6.347e-07	84
123041	HAS	8.729e-09	80
9256	HAS	3.671e-07	80
91304	HAS	1.281e-07	80
10347	HAS	2.562e-10	83
23526	HAS	6.621e-10	84
147710	HAS	7.42e-23	85
5817	HAS	2.166e-37	84
56971	HAS	2.166e-37	85
388551	HAS	8.796e-18	80
10452	HAS	1.06e-153	83
348	HAS	2.69e-238	85
342	HAS	2.43e-143	82
344	HAS	3.894e-20	83
5971	HAS	1.041e-25	84
106479836	HAS	3.568e-23	82
162979	HAS	2.742e-13	81
79760	HAS	2.297e-23	83
284352	HAS	3.325e-24	83
1987	HAS	3.325e-24	86
79090	HAS	7.948e-22	88
23403	HAS	5.714e-07	81
945	HAS	3.933e-07	80
274	HAS	1.32e-18	82
10930	HAS	4.467e-12	82
1643	HAS	8.198e-08	81
51338	HAS	3.183e-16	81
1265	HAS	7.445e-09	82
388552	HAS	2.961e-21	88
645412	HAS	3.28e-12	81
7408	HAS	6.49e-09	83
3635	HAS	2.552e-07	81
346	HAS	5.434e-36	84
100616222	HAS	4.428e-10	81
