1378	HAS	1.555e-16	81
274	HAS	1.32e-18	84
3127	HAS	1.671e-08	85
3117	HAS	4.728e-07	84
221443	HAS	4.467e-12	80
10930	HAS	4.467e-12	87
4800	HAS	4.467e-12	81
221442	HAS	1.277e-10	84
23607	HAS	2.232e-08	85
2185	HAS	8.342e-10	83
1191	HAS	3.492e-17	87
392	HAS	6.635e-07	81
53	HAS	3.786e-08	85
6688	HAS	9.702e-11	83
5702	HAS	6.29e-10	82
114971	HAS	6.859e-09	82
399888	HAS	4.246e-10	82
23788	HAS	5.247e-09	82
932	HAS	4.661e-09	82
64231	HAS	2.15e-15	82
643680	HAS	2.415e-16	82
51338	HAS	3.183e-16	81
245802	HAS	7.909e-15	82
387895	HAS	2.459e-06	81
123041	HAS	8.729e-09	85
100506779	HAS	3.671e-07	81
91304	HAS	1.281e-07	82
103625684	HAS	1.281e-07	80
1265	HAS	7.445e-09	82
388550	HAS	1.35e-12	85
147710	HAS	7.42e-23	88
56971	HAS	2.166e-37	83
5819	HAS	3.17e-233	82
10452	HAS	1.06e-153	81
100533990	HAS	5.434e-36	82
346	HAS	5.434e-36	82
344	HAS	3.894e-20	82
5971	HAS	1.041e-25	83
162979	HAS	2.742e-13	84
79760	HAS	2.297e-23	83
79090	HAS	7.948e-22	82
388552	HAS	2.961e-21	80
1158	HAS	3.28e-12	84
57091	HAS	3.652e-07	80
3635	HAS	2.552e-07	84
1839	HAS	1.432e-07	80
8567	HAS	3.673e-09	83
5913	HAS	1.274e-09	83
114900	HAS	4.246e-10	81
106480590	HAS	5.809e-16	85
11129	HAS	3.568e-23	84
57787	HAS	3.325e-24	80
147700	HAS	3.28e-12	89
147699	HAS	6.49e-09	83
3119	HAS	7.625e-07	80
