1380	HAS	8.35e-08	85
1378	HAS	1.555e-16	82
10665	HAS	2.94e-07	80
56244	HAS	1.054e-07	81
3127	HAS	1.671e-08	84
3128	HAS	2.24e-09	83
3123	HAS	5.798e-09	83
4800	HAS	4.467e-12	82
221442	HAS	1.277e-10	86
340205	HAS	2.948e-12	86
285965	HAS	1.561e-08	87
2185	HAS	8.342e-10	83
1191	HAS	3.492e-17	84
6653	HAS	2.633e-08	82
9776	HAS	6.635e-07	84
1643	HAS	8.198e-08	83
8567	HAS	3.673e-09	82
6688	HAS	9.702e-11	82
91252	HAS	5.739e-10	81
5913	HAS	1.274e-09	81
10658	HAS	3.448e-09	83
100873603	HAS	3.326e-08	86
932	HAS	4.661e-09	88
51338	HAS	3.183e-16	86
8301	HAS	1.556e-13	81
106480590	HAS	5.809e-16	83
123041	HAS	8.729e-09	80
9256	HAS	3.671e-07	81
100506779	HAS	3.671e-07	80
406934	HAS	3.671e-07	82
100616220	HAS	3.671e-07	82
23526	HAS	6.621e-10	84
147710	HAS	7.42e-23	80
5817	HAS	2.166e-37	83
56971	HAS	2.166e-37	84
388551	HAS	8.796e-18	84
23624	HAS	5.022e-33	80
100533990	HAS	5.434e-36	81
11129	HAS	3.568e-23	80
106479836	HAS	3.568e-23	85
162979	HAS	2.742e-13	84
284352	HAS	3.325e-24	81
1987	HAS	3.325e-24	81
284353	HAS	8.275e-23	81
90332	HAS	3.362e-17	87
1158	HAS	3.28e-12	83
645412	HAS	3.28e-12	83
2068	HAS	4.304e-12	81
7408	HAS	6.49e-09	84
57091	HAS	3.652e-07	86
106479460	HAS	6.859e-09	84
643680	HAS	2.415e-16	81
10347	HAS	2.562e-10	84
346	HAS	5.434e-36	84
5971	HAS	1.041e-25	87
100616222	HAS	4.428e-10	81
