26778	HAS	3.919e-23	81
1380	HAS	8.35e-08	81
1379	HAS	6.326e-12	81
10665	HAS	2.94e-07	84
100131609	HAS	5.094e-07	80
56244	HAS	1.054e-07	82
106481980	HAS	2.24e-09	84
221443	HAS	4.467e-12	83
4800	HAS	4.467e-12	82
221442	HAS	1.277e-10	82
340205	HAS	2.948e-12	84
54209	HAS	2.948e-12	85
222611	HAS	7.461e-07	84
2041	HAS	1.561e-08	83
1191	HAS	3.492e-17	83
6653	HAS	2.633e-08	81
79096	HAS	1.175e-06	81
1643	HAS	8.198e-08	84
8567	HAS	3.673e-09	84
4607	HAS	9.702e-11	81
100616222	HAS	4.428e-10	84
5702	HAS	6.29e-10	83
5913	HAS	1.274e-09	80
106479460	HAS	6.859e-09	81
100873888	HAS	4.246e-10	80
399888	HAS	4.246e-10	82
114900	HAS	4.246e-10	83
23788	HAS	5.247e-09	80
79841	HAS	4.397e-09	80
23360	HAS	7.31e-09	86
100873603	HAS	3.326e-08	81
245802	HAS	7.909e-15	82
112399	HAS	6.347e-07	80
123041	HAS	8.729e-09	80
9256	HAS	3.671e-07	81
406934	HAS	3.671e-07	80
103625684	HAS	1.281e-07	82
1265	HAS	7.445e-09	82
388550	HAS	1.35e-12	87
5817	HAS	2.166e-37	83
388551	HAS	8.796e-18	80
602	HAS	8.955e-40	80
346	HAS	5.434e-36	81
1209	HAS	3.348e-18	81
162979	HAS	2.742e-13	82
79760	HAS	2.297e-23	84
284353	HAS	8.275e-23	90
79090	HAS	7.948e-22	80
90332	HAS	3.362e-17	81
1158	HAS	3.28e-12	82
7408	HAS	6.49e-09	85
10930	HAS	4.467e-12	82
2185	HAS	8.342e-10	84
91252	HAS	5.739e-10	80
114971	HAS	6.859e-09	89
932	HAS	4.661e-09	82
8301	HAS	1.556e-13	82
23526	HAS	6.621e-10	82
147700	HAS	3.28e-12	81
147699	HAS	6.49e-09	89
945	HAS	3.933e-07	80
2989	HAS	5.279e-16	83
