1378	HAS	1.555e-16
274	HAS	1.32e-18
3123	HAS	5.798e-09
54209	HAS	2.948e-12
23607	HAS	2.232e-08
2041	HAS	1.561e-08
2185	HAS	8.342e-10
1191	HAS	3.492e-17
6653	HAS	2.633e-08
53	HAS	3.786e-08
10062	HAS	3.578e-08
6688	HAS	9.702e-11
10658	HAS	3.448e-09
64231	HAS	2.15e-15
643680	HAS	2.415e-16
51338	HAS	3.183e-16
8301	HAS	1.556e-13
123041	HAS	8.729e-09
10347	HAS	2.562e-10
90332	HAS	3.362e-17
2068	HAS	4.304e-12
