1378	HAS	1.555e-16	86
274	HAS	1.32e-18	83
3635	HAS	2.552e-07	86
57337	HAS	2.924e-07	84
1839	HAS	1.432e-07	85
3127	HAS	1.671e-08	81
106481980	HAS	2.24e-09	80
3117	HAS	4.728e-07	80
3119	HAS	7.625e-07	85
340205	HAS	2.948e-12	85
23607	HAS	2.232e-08	85
2041	HAS	1.561e-08	83
285965	HAS	1.561e-08	88
2989	HAS	5.279e-16	80
1191	HAS	3.492e-17	82
1643	HAS	8.198e-08	81
53	HAS	3.786e-08	84
10062	HAS	3.578e-08	82
6688	HAS	9.702e-11	80
100616222	HAS	4.428e-10	84
91252	HAS	5.739e-10	84
5702	HAS	6.29e-10	81
5913	HAS	1.274e-09	81
10658	HAS	3.448e-09	85
106479460	HAS	6.859e-09	87
4722	HAS	4.246e-10	80
55709	HAS	4.246e-10	82
23360	HAS	7.31e-09	80
23279	HAS	1.631e-08	86
2206	HAS	5.765e-14	82
64231	HAS	2.15e-15	81
106480590	HAS	5.809e-16	80
112399	HAS	6.347e-07	81
123041	HAS	8.729e-09	83
102	HAS	3.812e-06	81
100616220	HAS	3.671e-07	82
1265	HAS	7.445e-09	83
10347	HAS	2.562e-10	85
23526	HAS	6.621e-10	80
388550	HAS	1.35e-12	85
5817	HAS	2.166e-37	83
56971	HAS	2.166e-37	82
602	HAS	8.955e-40	82
23624	HAS	5.022e-33	81
100533990	HAS	5.434e-36	81
1209	HAS	3.348e-18	83
79760	HAS	2.297e-23	82
57787	HAS	3.325e-24	83
1987	HAS	3.325e-24	81
90332	HAS	3.362e-17	83
1158	HAS	3.28e-12	85
645412	HAS	3.28e-12	80
147700	HAS	3.28e-12	81
2068	HAS	4.304e-12	80
147699	HAS	6.49e-09	83
1379	HAS	6.326e-12	80
6653	HAS	2.633e-08	81
399888	HAS	4.246e-10	81
932	HAS	4.661e-09	86
11129	HAS	3.568e-23	82
