1191	HAS	2.771e-25	82
106480590	HAS	6.02e-25	87
10347	HAS	1.063e-15	87
51338	HAS	6.532e-15	80
6653	HAS	9.727e-15	89
2041	HAS	1.123e-13	87
643680	HAS	1.192e-13	83
1265	HAS	4.207e-13	81
106481980	HAS	3.287e-11	87
338399	HAS	1.202e-10	80
1380	HAS	1.571e-10	86
338398	HAS	1.663e-10	82
55063	HAS	5.576e-10	82
29992	HAS	5.576e-10	81
222950	HAS	6.02e-10	89
81628	HAS	6.1e-10	85
100131457	HAS	6.747e-10	87
101752399	HAS	6.909e-10	88
5434	HAS	7.808e-10	83
3117	HAS	1.743e-09	84
91304	HAS	2.282e-09	82
103625684	HAS	2.282e-09	83
54749	HAS	4.757e-09	81
123041	HAS	5.542e-09	80
10658	HAS	1.116e-08	83
51435	HAS	1.379e-08	81
6688	HAS	1.42e-08	82
56244	HAS	1.628e-08	80
91252	HAS	2.922e-08	80
100616222	HAS	2.973e-08	80
3635	HAS	3.169e-08	85
646282	HAS	6.042e-08	80
3122	HAS	6.23e-08	87
3132	HAS	6.23e-08	83
106480429	HAS	6.927e-08	84
137682	HAS	7.995e-08	84
79841	HAS	8.777e-08	83
94241	HAS	9.38e-08	80
100131609	HAS	1.422e-07	82
9179	HAS	2.032e-07	84
2053	HAS	2.115e-07	80
221393	HAS	2.375e-07	82
245812	HAS	2.618e-07	84
28454	HAS	2.715e-07	84
23279	HAS	2.916e-07	81
7551	HAS	3.098e-07	85
10980	HAS	3.098e-07	81
10062	HAS	3.102e-07	83
106479460	HAS	3.139e-07	82
4722	HAS	3.139e-07	82
114971	HAS	3.139e-07	82
55709	HAS	3.139e-07	82
392133	HAS	3.268e-07	82
51314	HAS	3.687e-07	89
724	HAS	3.796e-07	81
7589	HAS	4.445e-07	81
399888	HAS	4.637e-07	80
28341	HAS	4.885e-07	81
100506779	HAS	6.241e-07	81
106480018	HAS	6.284e-07	86
8878	HAS	7.402e-07	81
106480869	HAS	7.925e-07	80
1643	HAS	8.106e-07	80
406900	HAS	8.346e-07	81
26843	HAS	1.271e-06	83
26844	HAS	1.271e-06	81
26842	HAS	1.271e-06	82
107984723	HAS	1.271e-06	80
56252	HAS	1.38e-06	82
56172	HAS	2.148e-06	80
84622	HAS	2.281e-06	80
8301	HAS	4.879e-19	82
3123	HAS	2.701e-10	81
404026	HAS	4.373e-10	82
101929423	HAS	3.225e-08	85
100873888	HAS	4.637e-07	81
9256	HAS	6.241e-07	80
57091	HAS	2.46e-08	82
