8301	HAS	4.879e-19	83
51338	HAS	6.532e-15	80
6653	HAS	9.727e-15	87
2185	HAS	7.37e-14	83
285965	HAS	1.123e-13	85
1265	HAS	4.207e-13	86
106481980	HAS	3.287e-11	85
23607	HAS	5.202e-11	85
1380	HAS	1.571e-10	83
55063	HAS	5.576e-10	83
222950	HAS	6.02e-10	83
81628	HAS	6.1e-10	86
1135	HAS	6.543e-10	88
100131457	HAS	6.747e-10	84
101752399	HAS	6.909e-10	83
3117	HAS	1.743e-09	81
91304	HAS	2.282e-09	84
103625684	HAS	2.282e-09	83
353345	HAS	4.757e-09	83
10979	HAS	7.945e-09	84
10658	HAS	1.116e-08	85
51435	HAS	1.379e-08	88
4607	HAS	1.42e-08	81
5702	HAS	1.881e-08	80
91252	HAS	2.922e-08	88
3635	HAS	3.169e-08	85
101929423	HAS	3.225e-08	82
352954	HAS	5.991e-08	80
3122	HAS	6.23e-08	88
23788	HAS	7.225e-08	81
137682	HAS	7.995e-08	85
7791	HAS	8.394e-08	80
94241	HAS	9.38e-08	84
6878	HAS	2.032e-07	85
221393	HAS	2.375e-07	82
8567	HAS	2.396e-07	83
255374	HAS	2.618e-07	81
28411	HAS	2.715e-07	82
23279	HAS	2.916e-07	80
10980	HAS	3.098e-07	83
106479460	HAS	3.139e-07	80
392133	HAS	3.268e-07	84
373509	HAS	3.903e-07	84
7589	HAS	4.445e-07	82
100873888	HAS	4.637e-07	80
399888	HAS	4.637e-07	81
28461	HAS	5.508e-07	81
392132	HAS	6.043e-07	82
100506779	HAS	6.241e-07	82
406934	HAS	6.241e-07	85
106481134	HAS	7.012e-07	80
28342	HAS	7.243e-07	83
106480869	HAS	7.925e-07	81
407014	HAS	8.346e-07	85
406900	HAS	8.346e-07	80
90268	HAS	1.075e-06	83
780851	HAS	1.271e-06	85
26843	HAS	1.271e-06	82
6068	HAS	1.271e-06	80
102	HAS	1.41e-06	80
146433	HAS	1.414e-06	80
10734	HAS	1.901e-06	84
8178	HAS	1.975e-06	85
274	HAS	1.053e-25	86
10347	HAS	1.063e-15	84
245802	HAS	1.012e-14	80
100616222	HAS	2.973e-08	85
442668	HAS	1.573e-07	80
245812	HAS	2.618e-07	85
388325	HAS	3.656e-07	80
11282	HAS	7.402e-07	81
100302156	HAS	1.706e-06	82
9179	HAS	2.032e-07	80
