274	HAS	1.053e-25	80
1191	HAS	2.771e-25	81
106480590	HAS	6.02e-25	81
2989	HAS	3.361e-24	81
1378	HAS	5.692e-24	83
8301	HAS	4.879e-19	82
64231	HAS	2.504e-15	81
6653	HAS	9.727e-15	84
2185	HAS	7.37e-14	85
285965	HAS	1.123e-13	83
1265	HAS	4.207e-13	84
3128	HAS	3.287e-11	86
23607	HAS	5.202e-11	82
1380	HAS	1.571e-10	87
404026	HAS	4.373e-10	83
55063	HAS	5.576e-10	81
101752399	HAS	6.909e-10	84
29990	HAS	6.909e-10	81
91304	HAS	2.282e-09	84
353345	HAS	4.757e-09	81
123041	HAS	5.542e-09	83
222611	HAS	6.389e-09	84
51435	HAS	1.379e-08	83
4607	HAS	1.42e-08	85
3119	HAS	2.285e-08	81
5913	HAS	3.037e-08	81
932	HAS	5.115e-08	83
646282	HAS	6.042e-08	89
3122	HAS	6.23e-08	81
137682	HAS	7.995e-08	80
10665	HAS	1.138e-07	80
4176	HAS	2.032e-07	83
221393	HAS	2.375e-07	85
245812	HAS	2.618e-07	83
28411	HAS	2.715e-07	80
23360	HAS	3.021e-07	80
106479460	HAS	3.139e-07	82
84888	HAS	3.183e-07	82
100873603	HAS	3.604e-07	80
724	HAS	3.796e-07	84
7586	HAS	4.445e-07	84
28340	HAS	4.885e-07	82
1534	HAS	6.161e-07	83
9256	HAS	6.241e-07	82
106480018	HAS	6.284e-07	83
106481134	HAS	7.012e-07	82
106480869	HAS	7.925e-07	82
406900	HAS	8.346e-07	85
114900	HAS	2.063e-06	80
84622	HAS	2.281e-06	81
5228	HAS	3.322e-06	83
124152	HAS	4.35e-06	81
10347	HAS	1.063e-15	86
3123	HAS	2.701e-10	85
1135	HAS	6.543e-10	81
6688	HAS	1.42e-08	82
106480429	HAS	6.927e-08	83
8878	HAS	7.402e-07	83
407014	HAS	8.346e-07	81
29992	HAS	5.576e-10	83
100131457	HAS	6.747e-10	83
10658	HAS	1.116e-08	80
